number,Auteur,refs,texts
1,Augustin,A_AU_s_11,Tractatus Sanctus Augustinus de Sanctus Helia et2 de Patientia Iob  1 . dominus deus noster nolo aliquis noster pereo1 excolo2 ecclesia suus uelut1 ager suus quaero fructus ; de arbor suus antequam1 tempus1 securis aduenio qui1 necesse sum1 infructuosus arbor amputo non cesso admoneo nos ut4 cum3 tempus1 sum1 et2 cum3 deus adiutorium in noster potestas consisto bonus opus? facio . cum3 enim2 transeo1 tempus1 bene operor non resto nisi recipio . nemo tu dico2 sum1 post2 resurrectio mortuus2 in regnum deus : frango esurio2 panis quia non inuenio esurio2 . nemo dico2 sum1 :' uestis nudus ' ubi1 omnis tunica immortalitas sum1 . nemo dico2 sum1 :' suscipio peregrinus1 ' ubi3 omnis in patria suus uiuo nam modo1 sum1 inde peregrinus1 . nemo dico2 : ' uiso aeger1 ' ubi1 sum1 sanitas sempiternus . nemo dico2 : ' Sepelius mortuus1 ' ubi1 mors morior . iste omnis pietas officium in uita aeternus necessarius2 non sum1 ubi1 solus pax sum1 et2 laetitia sempiternus . in iste autem tempus1 ut4 nosco quantum1 nos commendo deus opus1 misericordia etiam ipse sanctus suus ago facio ut4 cum3 fio hic1 amicus1 de mammona iniquitas recipio et2 ipse amicus1 suus in aeternus tabernaculum . is sum1 ut4 cum2 seruus1 deus pius dum2 iugiter deus uaco aliquotiens indigeo ille qui1 habeo mundus1 diuitiae eleemosyna largior . quomodo2 is particeps1 facio in terrenus substantia sic cum2 ille pars habeo mereor in uita aeternus . 2 . hic1 dico2 propter2 lectio regnum qui1 primo audio . numquid deus deficio pasco seruus1 suus Elias ? nonne ille quia desum1 homo ales1 ministro ? nonne ille panis affero coruus mane2 et2 ad2 uespera caro1 ? ostendo ergo2 deus quia unde2 uolo3 et2 quomodo2 uolo3 possum1 pasco seruus1 suus . et2 tamen ut4 possum1 is religiosus uidua pasco facio is egeo . egestas anima sanctus in abundantia uerto sum1 anima religiosus . non possum1 Elias de misericordia deus do sui1 qui1 laguncula do ? uideo nempe et2 manifestus sum1 quod2 aliquando seruus1 deus ideo non habeo ut4 probo qui1 habeo . et2 tamen ille uidua nihil habeo . qui1 ille reliquus sum1 finio sum1 et2 cum2 suus filius morior sum1 . procedo1 ergo2 ut4 facio sui1 panis colligo3 duo lignum et2 tunc is uideo Elias . tunc is homo deus uideo quando2 ille duo lignum quaero . mulier ille typus gero ecclesia . et2 quia duo lignum crux facio quaero morior unde2 semper sum1 uiuo . adumbratus ergo2 mysterium Elias loquor ad2 is qui1 audio . narro ille dispositio suus morior sui1 dico2 cum3 consummo qui1 remaneo . ubi2 sum1 ergo2 qui1 dominus dico2 Elias : uado2 in saripta Sidonias ; ibi enim2 mando2 uidua ut4 pasco tu ? uideo quemadmodum2 mando2 deus non in auris sed in cor . numquid lego2 quia mitto sum1 aliquis propheta ad2 ille mulier et2 dico2 sum1 is : ' ecce dico2 dominus uenio sum1 ad2 tu esurio2 seruus1 meus ex is qui1 habeo ministra ille ; inopia nolo timeo ; ergo2 suppleo qui1 do ? hic1 is dico2 sum1 non lego2 . nec2 hic1 lego2 qui2 in somnus ad2 is mitto sum1 angelus et2 praenuntio Elias esurio2 sum1 uenio et2 de ille pasco aliquis mulier ille admoneo . sed mando2 deus mirus modus qui1 cogitatio loquor . dico2 mando2 deus loquor in cor suggero qui1 opus2 sum1 persuadeo qui1 utilis sum1 rationalis2 anima uidua mulier . sic etiam in propheta lego2 quod1 dominus mando2 uermis ut4 rodo radix cucurbita . quis1 sum1 mando2 nisi cor praeparo2 ? inspiratio itaque dominus uidua ille mulier cor praeparo2 habeo ad2 obedio . talis uenio talis cum2 Elias loquor . qui1 sum1 in Elias ut4 praecipio ipse sum1 in uidua ut4 obedio . uado2 inquio ego prius facio de egestas tuus non deficio diuitiae tuus . patrimonium enim2 uidua modicus sum1 farina et2 modicus oleum . hic1 modicus non deficio . quis1 habeo talis uilla ? libenter uidua seruus1 deus esurio2 pasco quia patrimonium is in clauus pendeo . quis1 felix hic1 paupertas ? si2 hic1 talis accipio qualis2 in finis spero ? 3 . ideo hic1 dico2 ut4 seminatio noster merces non iste tempus1 quo1 semino spero . hic1 enim2 bonus opus1 messis cum2 labor1 sero3 sed in futurum fructus ille ; cum2 gaudium colligo3 secundum2 ille qui1 scribo sum1 : eo1 eo1 el fleo mitto semen1 suus ; uenio autem uenio cum3 exsultatio porto manipulus suus . ille enim2 pro1 signum facio sum1 non pro1 donum . nam uidua ille qui1 pasco homo deus hic1 recipio . non sum1 magnus qui1 semino quia non magnus seges messio . temporalis sum1 qui1 accipio non deficio farina nec2 diminuo oleum qui2 usque do deus pluuia super2 terra ac1 si2 tunc magis2 coepio egeo quando3 dignor sum1 deus pluo . tunc enim2 laboro sum1 exspecto ager fructus collectura . quando2 autem non pluo uinco is de facilis uenio . signum hic1 qui1 deus ille ad2 paucus dies praesto1 signum sum1 sum? uita ubi3 merces noster deficio nescio . farina noster deus sum1 . quomodo1 ille per ille dies non deficio sic ille non deficio in aeternus . talis merces spero quando3 bonum facio ne4 forte aliquis uos tento talis cogitatio et2 dico2 : pasco aliquis seruus1 deus esurio2 ut4 lagena meus non deficio aut in cupa2 meus semper uinum inuenio . nolo hic1 hic2 quaero . semen1 securus messis tuus sero4 uenio tarde uenio sed cum3 uenio finis non habeo .
2,Augustin,A_AU_s_142DVD,"de Uerbi Dominus in Euangelium Secundum Ioannes : ego sum1 Uia Ueritas et2 uita erigo nos diuinus2 lectio ne4 desperatio frango et2 rursus terreo ne4 superbia uentilo . teneo autem uia medius uerus rectus tamquam1 inter sinistra1 desperatio et2 dextera praesumptio difficilis sum1 nos nisi Christus dico2 ego sum1 uia . ego sum1 inquio uia Uerites et2 uita tamquam2 dico2 : qua1 uolo3 eo1 ? ego sum1 uia . quo3 uolo3 eo1 ? ego sum1 ueritas . ubi1 uolo3 permaneo ? ego sum1 uita . securus ergo2 ambulo in uia sed insidiae timeo iuxta2 uia . inimicus1 insidior non audeo in uia quia Christus sum1 uia sed iuxta2 uia plane non desino . unde1 in psalmus dico2 : Iuxta2 Semita Scandalum Pono Ego. dico2 et1 alius scriptura : Memini quia in medium laqueus iste laqueus inter qui1 ingredior non sum1 in uia sed tamen sum1 iuxta2 uia . quis1 formido2 quis1 metuo si2 in uia ambulo ? tunc timeo si2 desero2 uia . nam ideo et2 permitto inimicus1 pono iuxta2 uia laqueus ingredior ne4 securitas exsultatio uia desero2 et2 in insidiae incido2 . uia Christus humilis Christus ueritas et2 uita Christus excelsus et2 deus . si2 ambulo in humilis peruenio ad2 excelsus si2 infirmus humilis non aspernor in excelsum fortis permaneo . quis1 enim2 causa humilitas Christus nisi infirmitas tuus ? ualde enim2 et2 irremediabiliter tu obsideo infirmitas et2 hic1 res facio ut4 uenio ad2 tu tantus medicus1 . si2 enim2 uel1 sic aegroto ut4 tu possum1 eo1 ad2 medicus1 possum1 tolerabilis uideo ipse infirmitas : sed quia tu eo1 non possum1 ad2 is ille uenio ad2 tu uenio doceo humilitas quare2 ? uideo . quia superbia nos redeo1 non sino ad2 uita et2 ipse facio ab uita recedo1 exalto humanus cor aduersus3 deus et2 negligens in ipse sanitas praecens salutaris decido1 anima in infirmitas . disco audio infirmus ille qui1 contemno incolumis : audio ut4 surgo qui1 sperno ut4 cado . audio tandem experimentum edoceo quod1 praeceptum doceo nolo obtineo . doceo enim2 is miseria suus qui1 facio negligens felicitas heu quis1 sum1 malum1 ab dominus fornicor de sui1 praesumo o quam2 bonum sum1 adhaereo dominus semper humilis sentio . recedo1 enim2 ab ille simplex et2 singularis bonus in iste multitudo uoluptas et2 in amor saeculum corruptio que terrenus accedo1 hic1 sum1 fornicor ab dominus . hic1 clamo : Facio fornicaria facio sum1 tu et2 impudoratus facio sum1 totus Totus uideo nunc obiurgatio consilium . non enim2 sic increpo ut4 insulto sed ad2 confusio uolo3 perduco praesumptio ut1 sano . exclamo scriptura uehementer nec2 palpo2 adulor qui1 uolo3 reparo2 sano . Adulter1 Nescio Quia amicus hic1 mundus1 inimicus2 deus constituo ? amor mundus1 adultero anima : amor fabricator mundus1 castifico anima sed nisi de corruptio erubesco ad2 amplexus ille castus2 redeo1 non concupisco . confundo2 ut4 redeo1 qui1 sui1 iacto ne4 redeo1 . superbia ergo2 impedio anima reditus . qui1 autem increpo non facio peccatum sed ostendo peccatum . qui1 nolo anima uideo pono is ante2 oculus et2 qui1 post2 dorsum habeo cupio ad2 facies ille admoueo . uideo tu in tu . quis1 Uides Stipula in Oculus Fratris tuus Trabe Autys in Oculus tuus non Uides ? reuoco ad2 sui1 anima qui1 eo1 ab sui1 . sicut1 ab sui1 eo1 sic ab dominus suus . sui1 enim2 respicio sui que placeo suus que potestas amatrix facio sum1 . recedo1 ab ille et2 non omando in sui1 : ideo et2 ab sui1 pello et2 ab sui1 excludo et2 in exter prolabor2 . amo mundus1 amo temporalis amo terrena . qui1 si2 sui1 ipse amo negligo ab qui1 facio sum1 iam parum2 sum1 iam deficio amo qui1 parum2 sum1 : parum2 sum1 enim2 ipse quam1 deus et2 longe parum2 tanto que parum2 quanto1 parum2 sum1 res facio quam1 factor . ergo2 amo sum1 deus : ita ut4 pro1 amor is si2 fio possum1 nos ipse obliuiscor . quis1 ergo2 sum1 iste transitus ? obliuiscor sum1 anima sui1 ipse sed amo nunc obliuiscor sui1 sed amo artifex mundus1 . pello ergo2 ab sui1 quidam modus perdo sui1 et2 quia nec2 facio suus nosco uideo iustifico iniquitas suus . effero2 et2 superbio in petulantia in luxuria in honor in potestas in diuitiae in potentia uanitas . arguo corripio ostendo sui1 displiceo sui1 : confiteor foeditas desidero pulchritudo et2 qui1 eo1 effusus redeo1 confusus . contra2 ille uideo oro qui1 dico2 impleo facies is ignominia . impleo inquio facio is Ignominia et2 quaero Nomen tuus Dominus . odio is qui1 facies impleo ignominia cupio ? uideo quemadmodum2 amo is qui1 uolo3 quaero nomen dominus . amo tantum2 an odio tantum1 ? an et1 odio et2 amo ? immo et2 odio et2 amo . odio tuus amo tu . quis1 sum1 odio tuus amo tu ? odio qui1 facio qui1 deus facio . quis1 sum1 enim2 tuus nisi peccatum ? et2 quis1 sum1 tu nisi qui1 facio deus ? negligo qui1 facio sum1 diligo3 qui1 facio : amo extra2 tu opus? tuus negligo in tu opus1 deus . merito2 is merito2 labor2 merito2 et2 ab tu ipse pergo merito2 audio : Spiritus ambulo et2 non reuertor audio potius uoco et2 dico2 : Conuerto ad2 ego et2 Conuerto ad2 uos non enim2 deus ad2 uos auerto et2 conuerto : maneo corripio incommutabilis corripio . auersus sum1 quia tu tu auerto tu ab ille facio casus non ipse ab tu facio occasus . ergo2 audio dico2 tu : Conuerto ad2 ego et2 Conuerto ad2 uos hic1 sum1 enim2 qui1 conuerto ad2 uos quia conuerto ad2 ego . fugio dorsum persequor facies redeo1 illumino . quo3 enim2 fugio ab deus fugio ? quo3 fugio fugio ab ille qui1 nullus locus contineo et2 nusquam absum1 sum1 qui1 conuerto libero punio auersus ? qui1 habeo iudex fugio hic1 pater habeo redeo1 . tumeo autem superbia et2 ipse tumor per angustum redeo1 . clamo ille qui1 facio sum1 uia : Intro1 per angustus porta conor ingredior impedio tumor et2 tanto magis2 perniciose conor quanto1 magis2 impedio tumor . tumidus enim2 uexo angustia uexo autem ample tumeo . ample tumeo quando2 intro1 ? ergo2 detumesco si2 cupio ingredior . unde2 autem detumesco ? accipio humilitas medicamentum . bibo2 contra2 tumor poculum amarus sed saluber : bibo2 poculum humilitas . quis1 sui1 arto ? non sino moles non magnus sed tumidus : magnitudo enim2 soliditas habeo tumor inflatio . non sui1 magnus tumidus uideo : detumesco ut4 magnus sum1 ut1 certus et2 solidus2 . non iste desidero : non de iste pompa res labor2 corruptibilis que glorior . audio is ipse qui1 dico2 : Intro1 per angustus porta dico2 : ego sum1 uia quasi2 enim2 quaero tumidus qua1 intro1 ? ego sum1 inquio uia per ego intra2 : non nisi per ego ambulo ut4 intro1 per ianua . nam sicut1 dico2 ego sum1 uia ita ego sum1 Ianua quis1 quaero qua1 redeo1 quo3 redeo1 qua1 intro1 ? ne3 alicubi erro2 ipse tu omnis facio sum1 . breuiter ergo2 dico2 : humilis sum1 mitis sum1 . audio hic1 aperte dico2 ut4 uideo quis1 sum1 uia quis1 sum1 uia quo1 sum1 uia . quo3 uolo3 uenio ? certe forte auaritia omnis uolo? possideo . Omnis Ego Trado sum1 ab Pater Meus inquio . fortasse dico2 sum1 : Christus sum1 trado : numquid ego ? audio apostolus dico2 : audio ut1 dico2 iam dudum ne3 desperatio frango : audio quomodo2 amo sum1 non amo audio quomodo1 amo amo sum1 turpis foedus1 antequam1 sum1 in tu qui1 amo dignus sum1 . amo sum1 prius ut4 dignus fio qui1 amo . Etenim Christus sicut1 aio apostolus Pro1 Impius morior sum1 an forte impius amo mereor ? quaero quis1 mereor impius . damno respondeo . Christus tamen pro1 impius morior sum1 ecce quis1 tu praesto1 impius : iam pius quis1 seruo ? quis1 praesto1 sum1 impius ? Christus Pro1 Impius morior sum1 desidero autem omnis possideo . nolo per auaritia : per pietas hic1 quaero si2 enim2 ita quaero possideo . teneo enim2 is per qui1 facio sum1 omnis et2 cum2 ipse omnis possideo . non hic1 nos quasi1 ratiocinor dico2 . ipse audio apostolus dico2 : qui1 Filius Proprius non Parco Sed Pro1 Nos Omnis Trado Ille quomodo2 non et2 cum3 ille omnis nos dono ? auare ecce habeo omnis . omnis qui1 amo ut1 impedio ab Christus contemno et2 ipse teneo in qui1 possum1 omnis possideo . ipse ergo2 medicus1 nihil talis indigens2 medicamentum tamen ut4 exhortor aegrotus bibo2 qui1 opus2 non sum1 tamquam1 alloquor recuso et2 trepidus erigo bibo2 prior . Calix inquio qui1 ego bibo2 sum1 qui1 in ego non habeo qui1 ab ille calix sano bibo2 sum1 tamen ne4 tu dedignor bibo2 qui1 opus2 sum1 ut1 bibo2 . iam uideo frater si2 amplus debeo aegroto genus1 humanus accipio tantus medicina . iam humilis deus et2 adhuc superbus2 homo . audio disco . Omnis inquio ego trado sum1 ab pater meus . si2 desidero omnis ego cum3 habeo . si2 desidero pater per ego habeo in ego habeo . « quotuid habeo omnis » dico2 si2 ille non habeo ? recte dico2 . - si2 et1 ipse uolo3 habeo audio qui1 sequor . cum2 enim2 dico2 - tamquam1 exhortor et2 dico2 : « uenio ad2 ego si2 uolo3 omnis possideo » - et2 ne4 tu dico2 : « nolo omnis sed is uolo3 qui1 facio omnis » sequor et2 dico2 : nemo nosco filius nisi pater et2 nemo nosco pater nisi filius - nolo despero audio ceterus : et2 qui1 uolo3 filius reuelo . « qui1 uolo3 inquio : ego forte nolo . » non uenio ad2 tu humilis si2 tu nolo innotesco excelsus . forte et1 hic2 dico2 : « etiam si2 ego innotesco pater uolo3 disco . » pater uolo3 nosco ? audio uox Philippus prior nuntio hic1 uox et2 bene ut1 decet : sitio enim2 beatidudo et2 ubique is sitio ubique quaero remaneo : nusquam inuenio unde1 satio2 . aio dominus sitio : dominus ostendo nos pater et2 sufficio nos . quis1 sum1 sufficio nos ? ibi requiesco ample non requiro . et2 dominus : tantus tempus1 uos cum3 sum1 et2 non cognosco ego ? Philippus qui1 ego uideo uideo et2 pater . hic1 ergo2 opus2 sum1 ut4 ostendo sui1 filius . non enim2 paruus2 pater inuenio sum1 filius aut frustra dico2 : ego et2 pater unus sum1 . sed qui1 in sui1 unus cum2 pater propter2 tu tamen sui ipse exinanio forma seruus1 accipio . qui1 sui ipse exinanio forma seruus1 accipio dono hic1 tu auersus ab sui1 conuerto autem ad2 sui1 seruo tu ego et2 pater unus sum1 . et2 uideo quam2 aperte hic1 dico2 : qui1 diligo3 ego mandatum meus custodio qui1 autem diligo3 ego diligo3 ab pater meus et2 ego diligo3 is . suspendo nos quasi1 quis1 do quia diligo3 nos . quomodo2 si2 tu homo dico2 : « diligo3 tu » non attendo nisi quis2 tu dono quis1 tu praesto1 quis1 prosum1 in qui1 sum1 utilis . aio ergo2 dominus : et2 ego diligo3 is . quaero quis1 tu do sum1 . audio qui1 sequor : effero? ostendo is ego ipse . quis1 sum1 hic1 frater ? uideo quo3 rapio flamma caritas . uideo sum1 aliquis et2 ipse aliquis uerbum deus sum1 et2 ipse aliquis deus apud deus per qui1 facio sum1 omnis . munus enuntio munus propono . quantus2 homo et2 quam2 uanus laetitia ! ferueo undique tumultus concurso indico1 sui1 quasi1 magnus aliquis excito1 sui1 hortatio et2 nugatorius blandimentum eo1 uideo . quo3 eo1 ? quis1 uideo ? quo1 corrumpo anima pergo redeo que corruptus et2 indignus amplexus tam legitimus uir suus illuc eo1 illuc curro . et2 propono sum1 quidam uisio sum1 exspectatio Christus . dico2 enim2 « - diligo3 is et2 is — non qui1 facio non sinus - abyssus non secretus terra non uarietas herba non multitudo genus? animal non posterius numerus sidus non conuersio astrum non dimensio tempus1 . quoquid enim2 hic1 uolo3 uideo ? qui1 si2 uideo certe magnus non : ego facio hic1 — ostendo ego ipse ille . » « sed quando2 iste sum1 » dico2 aliquis « quando2 ostendo ? » differo non aufero . « et2 in differo quis1 ago ? » desiderium dilato sinus anima . magnus quidam do sum1 frater et2 quis1 dico2 uel1 magnus ? si2 uel1 hic1 dico2 sum1 ! uideo quantus2 do impius uideo ab quantus1 do impius et2 dono indignus . quare2 et2 ipse ? quia facio sol suus orior super2 bonus et2 malus3 . uideo quemadmodum2 seruio creatura blasphemo ipse naturalis donum circumspicio . habeo salus habeo integritas sensus habeo spiritus membrum terrena uegeto habeo perfunctio aes hic1 uisio lux rationabilis mens qui1 ceterus animans1 excellens sum1 . hic1 omnis diues pauper bonus malum1 tamquam1 diuitiae communis iaceo . alo omnis illustro2 iste lux omnis tamquam1 de publicum uiuo . do hic1 omnis . hinc frater cogito non debeo quis1 seruo suus quis1 praeparo2 fidelis2 ut4 uideo non uideo et2 credo ? credo antequam1 uideo meritum sum1 sum? uisio . exerceo ergo2 capacitas tuus dilatio bonum ut4 augeo desiderium sum1 idoneus capio2 qui1 promitto et2 qui1 desidero . nam aliquis iam do : do enim2 pignus spiritus suus . quis1 sum1 : « pignus do » ? tamquam1 dico2 : « ecce quia do aliquis inde nunc do quod2 tu erigo quod1 inflammo caritas qui1 rapio ad2 satietas gusto » . gusto et2 uideo quam2 suauis sum1 dominus . unde2 gusto inde satio2 . inebrio inquio ab ubertas domus tuus et2 reliquus . quoniam apud tu sum1 fons uita et2 in lumen tuus uideo lumen . numquid alius fons uita et2 alius lumen ? multus modus dico2 qui1 quisquis1 dico2 sum1 non dico2 . ergo2 erigo inflammo inardesco desidero . et2 si2 differo non aufero . teneo tantum1 uia : ibi sum1 satietas noster ibi sum1 fons uita . uenio ipse fons uita induo sum1 caro1 facio ut4 desidero . praesto1 indignus mors suus seruo dignus uita suus . sed quia ut1 dico2 frater tumor superbia non redeo1 inde indignus praesto1 mors suus : humilis facio sum1 ut4 humilio superbus2 humilis facio sum1 ut4 exalto excelsus . hic1 ago ut4 detumesco morbus tuus . tumeo uolo3 intro1 discipulus ille duo qui1 per mater — quia per sui1 non audeo — rogo . uel1 ipse uerecundia debeo moneo quis1 peto . non audeo per sui1 : anus2 mater suus uelut1 emereo aetas facio loquor ad2 dominus . desidero regnum qui1 non intro1 nisi per iter angustus . ille autem tumeo adhuc cupiditas honor quanto1 sui1 arte impello tanto grauiter uexo . deprimo is dominus et2 do calix amarus de qui1 paulo ante1 loquor sum1 contra2 tumor . dico2 : « non possum1 per angustum ego uoco non possum1 intro1 per angustum . » « uenio ad2 ego » inquio « omnis qui1 laboro et2 onero sum1 . sarcina uos tumor uester sum1 . uenio ad2 ego omnis qui1 laboro et2 onero sum1 et2 ego uos reficio . tollo iugum meus super2 uos et2 disco ab ego . » clamo magister angelus clamo uerbum deus qui1 rationalis2 omnis mens sine defectus1 pascor cibus reficio et2 integer permaneo clamo et2 dico2 : Disco ab ego . exaudio populus1 dico2 Disco ab ego . respondeo : quis1 disco ab tu ? ab magnus enim2 artifex nescio quis1 audio sum1 cum3 dico2 Discites ab ego . quis1 sum1 qui1 dico2 Disco ab ego ? qui1 formo terra qui1 diuido mare et2 aridus qui1 creo uolatilis qui1 creo animal terrenus qui1 creo omnis nato qui1 pono in caelum1 sidus qui1 distinguo dies et2 nox qui1 firmo ipse firmamentum qui1 lux ab tenebrae separo2 ipse dico2 Disco ab ego . numquid forte hic1 nos dico2 sum1 ut4 iste cum2 ille facio ? quis1 hic1 possum1 ? solus deus facio . nolo inquio timeo non tu onero . hic1 ab ego disco quod2 propter2 tu facio sum1 . disco inquio ab ego non formo creatura qui1 per ego facio sum1 . nec2 ille quidem dico2 ut4 disco qui1 quidam dono qui1 uolo3 sed non omnis : suscito1 mortuus1 illumino caecus aperio auris surdus nec2 iste pro1 magnus uolo3 disco ab ego . gaudeo discipulus et2 exsulto redeo1 dico2 : Ecce in Nomen tuus et2 Daemonium Nos Subicio sum1 aio ille dominus : Nolo in hic1 Gaudeo quia Daemonium Uos Subicio sum1 Gaudeo Potius quia Nomen Uester Scribo sum1 in Caelum1 . qui1 uolo3 dono expello daemonium dono qui1 uolo3 mortuus1 suscito1 . facio sum1 hic1 miraculum et2 ante2 incarnatio dominus : suscito1 sum1 mortuus2 mundo sum1 leprosus . lego2 hic1 : et2 quis1 facio nisi ille qui1 postea homo Christus post2 Dauid sed deus Christus ante2 Abraham ? ipse dono hic1 omnis ipse per homo facio nec2 omnis tamen hic1 do . numquid qui1 non do despero debeo et2 dico2 sui1 ad2 is non pertineo quia hic1 donum accipio non mereo ? in corpus membrum sum1 : alius possum1 membrum ille alius ille . compingo1 corpus deus : non tribuo aurum ut4 uideo nec2 oculus ut4 audio nec2 frons1 ut4 olfacio nec2 manus1 ut4 gusto . non do hic1 : sed omnis membrum sanitas do compages do unitas do . spiritus omnis pariter uiuifico unus . sic ergo2 non do quidam mortuus1 alius non do disputo : omnis tamen quis1 do ? audio dico2 : Disco ab ego quia Mitis sum1 et2 Humilis Cor . frater meus totus medicina noster iste : Disco ab ego quoniam Mitis sum1 et2 Humilis Cor . quis1 prosum1 si2 miraculum facio et2 sum1 superbus2 non sum1 mitis et2 humilis cor ? Nonne in Nomen tuus propheto et2 in nomen tuus Uirtus Multus Facio ? sed quis1 audio ? non nosco uos : recedo1 ab ego omnis qui1 operor Iniquitas quis1 ergo2 prosum1 ut4 disco ? quoniam Mitis sum1 inquio et2 Humilis Cor . caritas insero2 et
 germanus2 caritas sine confusio sine inflatio sine elatio sine fallacia . hic1 insero2 qui1 dico2 : Disco ab ego quoniam Mitis sum1 et2 Humilis Cor . quando2 possum1 habeo sincerus caritas superbus2 et2 inflo ? necesse sum1 quidem ut4 inuideo . an forte qui1 inuideo amo et2 nos erro2 ? absum1 ut4 quisquam sic erro2 ut4 inuidus2 dico2 habeo caritas . ergo2 quis1 dico2 apostolus ? Caritas non Aemulor quare2 non aemulor ? non inflo causa statim subicio unde1 aufero aemulatio caritas : quia non inflo non aemulor . primo quidem ille dico2 Caritas non Aemulor sed quasi2 tu quaero quare2 non aemulor addo non Inflo si2 ergo2 ideo aemulor quia inflo si2 non inflo non aemulor . si2 caritas non inflo et2 ideo non aemulor caritas insero2 qui1 aio Disco ab ego quia Mitis sum1 et2 Humilis Cor . iam quilibet habeo qui1 uolo3 iacto sui1 unde1 uolo3 : si2 lingua Homo loquor et2 Angelus Caritas Autem non Habeo Facio sum1 Uelut Aeramentum Sono1 et2 Cymbalum Tinnio quis1 sublimis munus lingua diuersus ? aeramentum sum1 cymbalum tinnio si2 aufero caritas . audio alius munus . si2 scio omnis sacramentum : quis1 excellens quis1 magnificus ? audio adhuc alius . si2 habeo omnis Prophetia et2 omnis Fides ita ut4 mons transfero caritas autem non habeo nihil sum1 accedo1 ad2 amplus . frater quis1 alius dico2 ? si2 distribuo omnis meus pauper quis1 possum1 fio perfectus2 ? quandoquidem diues propter2 perfectio hic1 dominus impero dico2 : uolo esse perfectus ? uado2 uendo omnis qui1 habeo et2 do pauper iam ergo2 perfectus2 sum1 qui1 uendo omnis suus et2 do pauper ? non : ideo enim2 addo et2 uenio sequor ego . uado2 inquio omnis do pauper et2 uenio sequor ego . quare2 tu sequor ? iam uendo omnis et2 distribuo pauper nonne perfectus2 sum1 ? quis1 opus2 sum1 ut4 sequor ? sequor ut4 disco quoniam Mitis sum1 et2 Humilis cor . possum1 enim2 quisque2 uendo omnis suus et2 do pauper nondum mitis nondum humilis cor ? certe possum1 . - . nam quidam relinquo omnis qui1 habeo iam sequor dominus sed nondum ad2 perfectus2 sequor - ad2 perfectus2 enim2 sequor sum1 imitor - non possum1 fero tentatio passio . nam Petrus frater ex hic1 sum1 qui1 dimitto omnis et2 sequor sum1 dominus . nam diues ille cum2 tristitia recedo1 ubi3 conturbo2 discipulus dormio quod2 quis1 tandem possum1 sum1 perfectus2 et2 is consolor sum1 dominus dico2 dominus : Ecce nos relinquo omnis et2 sequor sum1 tu : quis1 Nos sum ? et2 dico2 dominus quis1 is hic1 do quis1 in futurum reseruo . tamen iste iam ex is numerus qui1 hic1 facio . at2 ubi3 uenio sum1 ad2 articulus passio ad2 uox unus ancilla ter nego is cum2 qui1 sui1 morior sum1 promitto . intendo ergo2 caritas uester . uado2 inquio uendo omnis tuus do pauper et2 habeo Thesaurus in caelum1 et2 uenio sequor ego . perfectus2 sum1 Petrus iam dominus in caelum1 sedeo ad2 dextera pater tunc perfectus2 sum1 et2 maturus facio . ad2 passio ergo2 cum3 sequor dominus non sum1 perfectus2 at2 ubi3 coepio non sum1 in terra qui1 sequor tunc perfectus2 sum1 ? immo uero3 semper ante1 habeo qui1 sequor . dominus exemplum in terra pono euangelium ibi relinquo : in euangelium tu cum3 sum1 . non enim2 mentior sum1 dico2 : Ecce ego uobiscum sum1 omnis dies usque in consummatio saeculum . ergo2 sequor dominus . quis1 sum1 sequor dominus ? imitor dominus . quis1 sum1 imitor dominus ? Disco ab ego quia Mitis sum1 et2 Humilis Cor . quia si2 distribuo omnis meus pauper et2 trado Corpus meus ut4 ardeo caritas autem non habeo nihil ego prosum1 exhortor ergo2 caritas uester ad2 ipse caritas . non autem exhortor ad2 caritas nisi aliquis caritas . qui1 ergo2 inchoo sum1 exhortor ut4 impleo et2 qui1 coepio sum1 rogo ut4 perficio : et2 pro1 ego ab uos rogo quaeso ut4 et1 in ego perficio quod1 uos moneo . omnis enim2 imperfectus sum1 et2 ibi perficio ubi3 perficio sum1 omnis . Paulus apostolus dico2 : Frater ego ego Non arbitror apprehendo ipse dico2 : non quia iam accipio aut iam perfectus2 sum1 et2 quisquam homo sui1 audeo de perfectio iacto ? immo confiteor imperfectio ut4 mereor perfectio . "
